,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,score_dff (home-away),team_away,team_favorite_id,favor_direction,favor_score_diff,spread_favorite,win_loss,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
12762,10/18/2020,2020,6,FALSE,PHI,28,30,-2,BAL,BAL,Away,-2,-10,FALSE,46.5,Lincoln Financial Field,FALSE,,,,
12763,10/18/2020,2020,6,FALSE,PIT,38,7,31,CLE,PIT,Home,-31,-3,TRUE,51,Heinz Field,FALSE,,,,
12764,10/18/2020,2020,6,FALSE,SF,24,16,8,LAR,LAR,Away,8,-2.5,FALSE,51.5,Levi's Stadium,FALSE,,,,
12765,10/18/2020,2020,6,FALSE,TB,38,10,28,GB,GB,Away,28,-1,FALSE,55,Raymond James Stadium,FALSE,,,,
12766,10/18/2020,2020,6,FALSE,TEN,42,36,6,HOU,TEN,Home,-6,-3.5,TRUE,53.5,Nissan Stadium,FALSE,,,,
12767,10/19/2020,2020,6,FALSE,BUF,17,26,-9,KC,KC,Away,-9,-5,TRUE,57.5,New Era Field,FALSE,,,,
12768,10/19/2020,2020,6,FALSE,DAL,10,38,-28,ARI,ARI,Away,-28,-1,TRUE,55,AT&T Stadium,FALSE,72,0,,indoor
12769,10/22/2020,2020,7,FALSE,PHI,22,21,1,NYG,PHI,Home,-1,-4.5,FALSE,45,Lincoln Financial Field,FALSE,,,,
12770,10/25/2020,2020,7,FALSE,ARI,37,34,3,SEA,SEA,Away,3,-3.5,FALSE,56,University of Phoenix Stadium,FALSE,72,0,,indoor
12771,10/25/2020,2020,7,FALSE,ATL,22,23,-1,DET,ATL,Home,1,-2,FALSE,55,Mercedes-Benz Stadium,FALSE,72,0,,indoor
12772,10/25/2020,2020,7,FALSE,CIN,34,37,-3,CLE,CLE,Away,-3,-3,FALSE,51,Paul Brown Stadium,FALSE,,,,
12773,10/25/2020,2020,7,FALSE,DEN,16,43,-27,KC,KC,Away,-27,-7,TRUE,46,Sports Authority Field at Mile High,FALSE,,,,
12774,10/25/2020,2020,7,FALSE,HOU,20,35,-15,GB,GB,Away,-15,-3,TRUE,57,NRG Stadium,FALSE,72,0,,indoor
12775,10/25/2020,2020,7,FALSE,LVR,20,45,-25,TB,TB,Away,-25,-3.5,TRUE,52,Allegiant Stadium,FALSE,72,0,,indoor
12776,10/25/2020,2020,7,FALSE,LAC,39,29,10,JAX,LAC,Home,-10,-7.5,TRUE,48.5,SoFi Stadium,FALSE,72,0,,indoor
12777,10/25/2020,2020,7,FALSE,NE,6,33,-27,SF,NE,Home,27,-3,FALSE,44.5,Gillette Stadium,FALSE,,,,
12778,10/25/2020,2020,7,FALSE,NO,27,24,3,CAR,NO,Home,-3,-6.5,FALSE,50,Mercedes-Benz Superdome,FALSE,72,0,,indoor
12779,10/25/2020,2020,7,FALSE,NYJ,10,18,-8,BUF,BUF,Away,-8,-10,FALSE,46,MetLife Stadium,FALSE,,,,
12780,10/25/2020,2020,7,FALSE,TEN,24,27,-3,PIT,TEN,Home,3,-1,FALSE,51,Nissan Stadium,FALSE,,,,
12781,10/25/2020,2020,7,FALSE,WAS,25,3,22,DAL,WAS,Home,-22,-1,TRUE,45,FedEx Field,FALSE,,,,
12782,10/26/2020,2020,7,FALSE,LAR,24,10,14,CHI,LAR,Home,-14,-6,TRUE,45,SoFi Stadium,FALSE,72,0,,indoor
12783,10/29/2020,2020,8,FALSE,CAR,17,25,-8,ATL,CAR,Home,8,-2,FALSE,51,Bank of America Stadium,FALSE,,,,
12784,11/1/2020,2020,8,FALSE,BAL,24,28,-4,PIT,BAL,Home,4,-4,FALSE,46,M&T Bank Stadium,FALSE,,,,
12785,11/1/2020,2020,8,FALSE,BUF,24,21,3,NE,BUF,Home,-3,-4.5,FALSE,40.5,New Era Field,FALSE,,,,
12786,11/1/2020,2020,8,FALSE,CHI,23,26,-3,NO,NO,Away,-3,-4,FALSE,43,Soldier Field,FALSE,,,,
12787,11/1/2020,2020,8,FALSE,CIN,31,20,11,TEN,TEN,Away,11,-7,FALSE,50.5,Paul Brown Stadium,FALSE,,,,
12788,11/1/2020,2020,8,FALSE,CLE,6,16,-10,LVR,CLE,Home,10,-1.5,FALSE,48,FirstEnergy Stadium,FALSE,,,,
12789,11/1/2020,2020,8,FALSE,DEN,31,30,1,LAC,LAC,Away,1,-3.5,FALSE,44.5,Sports Authority Field at Mile High,FALSE,,,,
12790,11/1/2020,2020,8,FALSE,DET,21,41,-20,IND,IND,Away,-20,-3,TRUE,49.5,Ford Field,FALSE,72,0,,indoor
12791,11/1/2020,2020,8,FALSE,GB,22,28,-6,MIN,GB,Home,6,-6.5,FALSE,50,Lambeau Field,FALSE,,,,
12792,11/1/2020,2020,8,FALSE,KC,35,9,26,NYJ,KC,Home,-26,-19.5,TRUE,49,Arrowhead Stadium,FALSE,,,,
12793,11/1/2020,2020,8,FALSE,MIA,28,17,11,LAR,LAR,Away,11,-3.5,FALSE,45.5,Hard Rock Stadium,FALSE,,,,
12794,11/1/2020,2020,8,FALSE,PHI,23,9,14,DAL,PHI,Home,-14,-11.5,TRUE,42.5,Lincoln Financial Field,FALSE,,,,
12795,11/1/2020,2020,8,FALSE,SEA,37,27,10,SF,SEA,Home,-10,-3,TRUE,53.5,CenturyLink Field,FALSE,,,,
12796,11/2/2020,2020,8,FALSE,NYG,23,25,-2,TB,TB,Away,-2,-12.5,FALSE,45,MetLife Stadium,FALSE,,,,
12797,11/5/2020,2020,9,FALSE,SF,17,34,-17,GB,GB,Away,-17,-7.5,TRUE,48.5,Levi's Stadium,FALSE,,,,
12798,11/8/2020,2020,9,FALSE,ARI,31,34,-3,MIA,ARI,Home,3,-5.5,FALSE,49,University of Phoenix Stadium,FALSE,72,0,,indoor
12799,11/8/2020,2020,9,FALSE,ATL,34,27,7,DEN,ATL,Home,-7,-4,TRUE,49,Mercedes-Benz Stadium,FALSE,72,0,,indoor
12800,11/8/2020,2020,9,FALSE,BUF,44,34,10,SEA,SEA,Away,10,-3,FALSE,55,New Era Field,FALSE,,,,
12801,11/8/2020,2020,9,FALSE,DAL,19,24,-5,PIT,PIT,Away,-5,-14,FALSE,44,AT&T Stadium,FALSE,72,0,,indoor
12802,11/8/2020,2020,9,FALSE,IND,10,24,-14,BAL,BAL,Away,-14,-1,TRUE,48,Lucas Oil Stadium,FALSE,72,0,,indoor
12803,11/8/2020,2020,9,FALSE,JAX,25,27,-2,HOU,HOU,Away,-2,-6.5,FALSE,49.5,TIAA Bank Field,FALSE,,,,
12804,11/8/2020,2020,9,FALSE,KC,33,31,2,CAR,KC,Home,-2,-10,FALSE,51.5,Arrowhead Stadium,FALSE,,,,
12805,11/8/2020,2020,9,FALSE,LAC,26,31,-5,LVR,LVR,Away,-5,-1,TRUE,52.5,SoFi Stadium,FALSE,72,0,,indoor
12806,11/8/2020,2020,9,FALSE,MIN,34,20,14,DET,MIN,Home,-14,-4,TRUE,52,U.S. Bank Stadium,FALSE,72,0,,indoor
12807,11/8/2020,2020,9,FALSE,TB,3,38,-35,NO,TB,Home,35,-4,FALSE,50.5,Raymond James Stadium,FALSE,,,,
12808,11/8/2020,2020,9,FALSE,TEN,24,17,7,CHI,TEN,Home,-7,-6.5,TRUE,47,Nissan Stadium,FALSE,,,,
12809,11/8/2020,2020,9,FALSE,WAS,20,23,-3,NYG,WAS,Home,3,-2.5,FALSE,43,FedEx Field,FALSE,,,,
12810,11/9/2020,2020,9,FALSE,NYJ,27,30,-3,NE,NE,Away,-3,-9.5,FALSE,41.5,MetLife Stadium,FALSE,,,,
12811,11/12/2020,2020,10,FALSE,TEN,17,34,-17,IND,TEN,Home,17,-1,FALSE,48.5,Nissan Stadium,FALSE,,,,
12812,11/15/2020,2020,10,FALSE,ARI,32,30,2,BUF,ARI,Home,-2,-2.5,FALSE,56,University of Phoenix Stadium,FALSE,72,0,,indoor
12813,11/15/2020,2020,10,FALSE,CAR,23,46,-23,TB,TB,Away,-23,-6,TRUE,51,Bank of America Stadium,FALSE,,,,
12814,11/15/2020,2020,10,FALSE,CLE,10,7,3,HOU,CLE,Home,-3,-4,FALSE,45.5,FirstEnergy Stadium,FALSE,,,,
12815,11/15/2020,2020,10,FALSE,DET,30,27,3,WAS,DET,Home,-3,-3,FALSE,46,Ford Field,FALSE,72,0,,indoor
12816,11/15/2020,2020,10,FALSE,GB,24,20,4,JAX,GB,Home,-4,-14,FALSE,47.5,Lambeau Field,FALSE,,,,
12817,11/15/2020,2020,10,FALSE,LVR,37,12,25,DEN,LVR,Home,-25,-3.5,TRUE,50.5,Allegiant Stadium,FALSE,72,0,,indoor
12818,11/15/2020,2020,10,FALSE,LAR,23,16,7,SEA,LAR,Home,-7,-3,TRUE,54.5,SoFi Stadium,FALSE,72,0,,indoor
12819,11/15/2020,2020,10,FALSE,MIA,29,21,8,LAC,MIA,Home,-8,-2,TRUE,48.5,Hard Rock Stadium,FALSE,,,,
12820,11/15/2020,2020,10,FALSE,NE,23,17,6,BAL,BAL,Away,6,-7,FALSE,43.5,Gillette Stadium,FALSE,,,,
12821,11/15/2020,2020,10,FALSE,NO,27,13,14,SF,NO,Home,-14,-9.5,TRUE,49.5,Mercedes-Benz Superdome,FALSE,72,0,,indoor
12822,11/15/2020,2020,10,FALSE,NYG,27,17,10,PHI,PHI,Away,10,-4,FALSE,44.5,MetLife Stadium,FALSE,,,,
12823,11/15/2020,2020,10,FALSE,PIT,36,10,26,CIN,PIT,Home,-26,-7,TRUE,46.5,Heinz Field,FALSE,,,,
12824,11/16/2020,2020,10,FALSE,CHI,13,19,-6,MIN,MIN,Away,-6,-3,TRUE,43.5,Soldier Field,FALSE,,,,
12825,11/19/2020,2020,11,FALSE,SEA,28,21,7,ARI,SEA,Home,-7,-3,TRUE,57.5,CenturyLink Field,FALSE,,,,
12826,11/22/2020,2020,11,FALSE,BAL,24,30,-6,TEN,BAL,Home,6,-6,FALSE,50,M&T Bank Stadium,FALSE,,,,
12827,11/22/2020,2020,11,FALSE,CAR,20,0,20,DET,DET,Away,20,-1.5,FALSE,46.5,Bank of America Stadium,FALSE,,,,
12828,11/22/2020,2020,11,FALSE,CLE,22,17,5,PHI,CLE,Home,-5,-3,TRUE,47,FirstEnergy Stadium,FALSE,,,,
12829,11/22/2020,2020,11,FALSE,DEN,20,13,7,MIA,MIA,Away,7,-3.5,FALSE,46,Sports Authority Field at Mile High,FALSE,,,,
12830,11/22/2020,2020,11,FALSE,HOU,27,20,7,NE,NE,Away,7,-2.5,FALSE,49,NRG Stadium,FALSE,72,0,,indoor
12831,11/22/2020,2020,11,FALSE,IND,34,31,3,GB,IND,Home,-3,-1.5,TRUE,51.5,Lucas Oil Stadium,FALSE,72,0,,indoor
12832,11/22/2020,2020,11,FALSE,JAX,3,27,-24,PIT,PIT,Away,-24,-10.5,TRUE,46,TIAA Bank Field,FALSE,,,,
12833,11/22/2020,2020,11,FALSE,LVR,31,35,-4,KC,KC,Away,-4,-7.5,FALSE,57,Allegiant Stadium,FALSE,72,0,,indoor
12834,11/22/2020,2020,11,FALSE,LAC,34,28,6,NYJ,LAC,Home,-6,-9.5,FALSE,46.5,SoFi Stadium,FALSE,72,0,,indoor
12835,11/22/2020,2020,11,FALSE,MIN,28,31,-3,DAL,MIN,Home,3,-7,FALSE,48.5,U.S. Bank Stadium,FALSE,72,0,,indoor
12836,11/22/2020,2020,11,FALSE,NO,24,9,15,ATL,NO,Home,-15,-3.5,TRUE,49,Mercedes-Benz Superdome,FALSE,72,0,,indoor
12837,11/22/2020,2020,11,FALSE,WAS,20,9,11,CIN,WAS,Home,-11,-1.5,TRUE,47,FedEx Field,FALSE,,,,
12838,11/23/2020,2020,11,FALSE,TB,24,27,-3,LAR,TB,Home,3,-4.5,FALSE,48,Raymond James Stadium,FALSE,,,,
12839,11/26/2020,2020,12,FALSE,DAL,16,41,-25,WAS,DAL,Home,25,-3,FALSE,46,AT&T Stadium,FALSE,72,0,,indoor
12840,11/26/2020,2020,12,FALSE,DET,25,41,-16,HOU,HOU,Away,-16,-3,TRUE,51,Ford Field,FALSE,72,0,,indoor
12841,11/29/2020,2020,12,FALSE,ATL,43,6,37,LVR,LVR,Away,37,-3,FALSE,53.5,Mercedes-Benz Stadium,FALSE,72,0,,indoor
12842,11/29/2020,2020,12,FALSE,BUF,27,17,10,LAC,BUF,Home,-10,-4.5,TRUE,52,New Era Field,FALSE,,,,
12843,11/29/2020,2020,12,FALSE,CIN,17,19,-2,NYG,NYG,Away,-2,-6,FALSE,44.5,Paul Brown Stadium,FALSE,,,,
12844,11/29/2020,2020,12,FALSE,DEN,3,31,-28,NO,NO,Away,-28,-14.5,TRUE,36.5,Sports Authority Field at Mile High,FALSE,,,,
12845,11/29/2020,2020,12,FALSE,GB,41,25,16,CHI,GB,Home,-16,-9.5,TRUE,44,Lambeau Field,FALSE,,,,
12846,11/29/2020,2020,12,FALSE,IND,26,45,-19,TEN,IND,Home,19,-3,FALSE,51.5,Lucas Oil Stadium,FALSE,72,0,,indoor
12847,11/29/2020,2020,12,FALSE,JAX,25,27,-2,CLE,CLE,Away,-2,-7,FALSE,48.5,TIAA Bank Field,FALSE,,,,
12848,11/29/2020,2020,12,FALSE,LAR,20,23,-3,SF,LAR,Home,3,-6.5,FALSE,44.5,SoFi Stadium,FALSE,72,0,,indoor
12849,11/29/2020,2020,12,FALSE,MIN,28,27,1,CAR,MIN,Home,-1,-3,FALSE,50,U.S. Bank Stadium,FALSE,72,0,,indoor
12850,11/29/2020,2020,12,FALSE,NE,20,17,3,ARI,ARI,Away,3,-2,FALSE,49,Gillette Stadium,FALSE,,,,
12851,11/29/2020,2020,12,FALSE,NYJ,3,20,-17,MIA,MIA,Away,-17,-7,TRUE,44.5,MetLife Stadium,FALSE,,,,
12852,11/29/2020,2020,12,FALSE,TB,24,27,-3,KC,KC,Away,-3,-3.5,FALSE,56,Raymond James Stadium,FALSE,,,,
12853,11/30/2020,2020,12,FALSE,PHI,17,23,-6,SEA,SEA,Away,-6,-6.5,FALSE,49,Lincoln Financial Field,FALSE,,,,
12854,12/2/2020,2020,12,FALSE,PIT,19,14,5,BAL,PIT,Home,-5,-5,FALSE,44.5,Heinz Field,FALSE,,,,
12855,12/6/2020,2020,13,FALSE,ARI,28,38,-10,LAR,LAR,Away,-10,-2.5,TRUE,48.5,University of Phoenix Stadium,FALSE,72,0,,indoor
12856,12/6/2020,2020,13,FALSE,ATL,16,21,-5,NO,NO,Away,-5,-2.5,TRUE,46,Mercedes-Benz Stadium,FALSE,72,0,,indoor
12857,12/6/2020,2020,13,FALSE,CHI,30,34,-4,DET,CHI,Home,4,-3,FALSE,44,Soldier Field,FALSE,,,,
12858,12/6/2020,2020,13,FALSE,GB,30,16,14,PHI,GB,Home,-14,-8.5,TRUE,49.5,Lambeau Field,FALSE,,,,
12859,12/6/2020,2020,13,FALSE,HOU,20,26,-6,IND,IND,Away,-6,-3.5,TRUE,50,NRG Stadium,FALSE,72,0,,indoor
12860,12/6/2020,2020,13,FALSE,KC,22,16,6,DEN,KC,Home,-6,-13,FALSE,51.5,Arrowhead Stadium,FALSE,,,,
12861,12/6/2020,2020,13,FALSE,LAC,0,45,-45,NE,LAC,Home,45,-2,FALSE,47,SoFi Stadium,FALSE,72,0,,indoor
12862,12/6/2020,2020,13,FALSE,MIA,19,7,12,CIN,MIA,Home,-12,-10,TRUE,43,Hard Rock Stadium,FALSE,,,,
12863,12/6/2020,2020,13,FALSE,MIN,27,24,3,JAX,MIN,Home,-3,-10,FALSE,51.5,U.S. Bank Stadium,FALSE,72,0,,indoor
12864,12/6/2020,2020,13,FALSE,NYJ,28,31,-3,LVR,LVR,Away,-3,-7.5,FALSE,48.5,MetLife Stadium,FALSE,,,,
12865,12/6/2020,2020,13,FALSE,SEA,12,17,-5,NYG,SEA,Home,5,-11,FALSE,48,CenturyLink Field,FALSE,,,,
12866,12/6/2020,2020,13,FALSE,TEN,35,41,-6,CLE,TEN,Home,6,-3.5,FALSE,53.5,Nissan Stadium,FALSE,,,,
12867,12/7/2020,2020,13,FALSE,PIT,17,23,-6,WAS,PIT,Home,6,-6,FALSE,43.5,Heinz Field,FALSE,,,,
12868,12/7/2020,2020,13,FALSE,SF,24,34,-10,BUF,SF,Home,10,-1.5,FALSE,48,State Farm Stadium,TRUE,72,0,,indoor
12869,12/8/2020,2020,13,FALSE,BAL,34,17,17,DAL,BAL,Home,-17,-8.5,TRUE,45.5,M&T Bank Stadium,FALSE,,,,
12870,12/10/2020,2020,14,FALSE,LAR,24,3,21,NE,LAR,Home,-21,-5,TRUE,43.5,SoFi Stadium,FALSE,72,0,,indoor
12871,12/13/2020,2020,14,FALSE,BUF,26,15,11,PIT,BUF,Home,-11,-2,TRUE,48.5,New Era Field,FALSE,,,,
12872,12/13/2020,2020,14,FALSE,CAR,27,32,-5,DEN,CAR,Home,5,-4,FALSE,45.5,Bank of America Stadium,FALSE,,,,
12873,12/13/2020,2020,14,FALSE,CHI,36,7,29,HOU,HOU,Away,29,-1,FALSE,46.5,Soldier Field,FALSE,,,,
12874,12/13/2020,2020,14,FALSE,CIN,7,30,-23,DAL,DAL,Away,-23,-3,TRUE,44,Paul Brown Stadium,FALSE,,,,
12875,12/13/2020,2020,14,FALSE,DET,24,31,-7,GB,GB,Away,-7,-9,FALSE,55.5,Ford Field,FALSE,72,0,,indoor
12876,12/13/2020,2020,14,FALSE,JAX,10,31,-21,TEN,TEN,Away,-21,-7.5,TRUE,53,TIAA Bank Field,FALSE,,,,
12877,12/13/2020,2020,14,FALSE,LVR,27,44,-17,IND,IND,Away,-17,-2.5,TRUE,52,Allegiant Stadium,FALSE,72,0,,indoor
12878,12/13/2020,2020,14,FALSE,LAC,20,17,3,ATL,LAC,Home,-3,-1,TRUE,49,SoFi Stadium,FALSE,72,0,,indoor
12879,12/13/2020,2020,14,FALSE,MIA,27,33,-6,KC,KC,Away,-6,-7,FALSE,51.5,Hard Rock Stadium,FALSE,,,,
12880,12/13/2020,2020,14,FALSE,NYG,7,26,-19,ARI,ARI,Away,-19,-3,TRUE,47.5,MetLife Stadium,FALSE,,,,
12881,12/13/2020,2020,14,FALSE,PHI,24,21,3,NO,NO,Away,3,-7.5,FALSE,42.5,Lincoln Financial Field,FALSE,,,,
12882,12/13/2020,2020,14,FALSE,SF,15,23,-8,WAS,SF,Home,8,-3,FALSE,43.5,Levi's Stadium,FALSE,,,,
12883,12/13/2020,2020,14,FALSE,SEA,40,3,37,NYJ,SEA,Home,-37,-16.5,TRUE,49,CenturyLink Field,FALSE,,,,
12884,12/13/2020,2020,14,FALSE,TB,26,14,12,MIN,TB,Home,-12,-7,TRUE,52.5,Raymond James Stadium,FALSE,,,,
12885,12/14/2020,2020,14,FALSE,CLE,42,47,-5,BAL,BAL,Away,-5,-3,TRUE,45.5,FirstEnergy Stadium,FALSE,,,,
12886,12/17/2020,2020,15,FALSE,LVR,27,30,-3,LAC,LVR,Home,3,-3.5,FALSE,52.5,Allegiant Stadium,FALSE,72,0,,indoor
12887,12/19/2020,2020,15,FALSE,DEN,19,48,-29,BUF,BUF,Away,-29,-6,TRUE,48,Sports Authority Field at Mile High,FALSE,,,,
12888,12/19/2020,2020,15,FALSE,GB,24,16,8,CAR,GB,Home,-8,-9,FALSE,53,Lambeau Field,FALSE,,,,
12889,12/20/2020,2020,15,FALSE,ARI,33,26,7,PHI,ARI,Home,-7,-6,TRUE,49.5,University of Phoenix Stadium,FALSE,72,0,,indoor
12890,12/20/2020,2020,15,FALSE,ATL,27,31,-4,TB,TB,Away,-4,-6,FALSE,49.5,Mercedes-Benz Stadium,FALSE,72,0,,indoor
12891,12/20/2020,2020,15,FALSE,BAL,40,14,26,JAX,BAL,Home,-26,-12.5,TRUE,49,M&T Bank Stadium,FALSE,,,,
12892,12/20/2020,2020,15,FALSE,DAL,41,33,8,SF,SF,Away,8,-4,FALSE,45.5,AT&T Stadium,FALSE,72,0,,indoor
12893,12/20/2020,2020,15,FALSE,IND,27,20,7,HOU,IND,Home,-7,-7.5,FALSE,52.5,Lucas Oil Stadium,FALSE,72,0,,indoor
12894,12/20/2020,2020,15,FALSE,LAR,20,23,-3,NYJ,LAR,Home,3,-17,FALSE,44.5,SoFi Stadium,FALSE,72,0,,indoor
12895,12/20/2020,2020,15,FALSE,MIA,22,12,10,NE,NE,Away,10,-1,FALSE,40,Hard Rock Stadium,FALSE,,,,
12896,12/20/2020,2020,15,FALSE,MIN,27,33,-6,CHI,MIN,Home,6,-3,FALSE,47,U.S. Bank Stadium,FALSE,72,0,,indoor
12897,12/20/2020,2020,15,FALSE,NO,29,32,-3,KC,KC,Away,-3,-2.5,TRUE,54,Mercedes-Benz Superdome,FALSE,72,0,,indoor
12898,12/20/2020,2020,15,FALSE,NYG,6,20,-14,CLE,CLE,Away,-14,-6.5,TRUE,44.5,MetLife Stadium,FALSE,,,,
12899,12/20/2020,2020,15,FALSE,TEN,46,25,21,DET,TEN,Home,-21,-8.5,TRUE,54,Nissan Stadium,FALSE,,,,
12900,12/20/2020,2020,15,FALSE,WAS,15,20,-5,SEA,SEA,Away,-5,-6,FALSE,44,FedEx Field,FALSE,,,,
12901,12/21/2020,2020,15,FALSE,CIN,27,17,10,PIT,PIT,Away,10,-14.5,FALSE,40.5,Paul Brown Stadium,FALSE,,,,
12902,12/25/2020,2020,16,FALSE,NO,52,33,19,MIN,NO,Home,-19,-6.5,TRUE,49.5,Mercedes-Benz Superdome,FALSE,72,0,,indoor
12903,12/26/2020,2020,16,FALSE,ARI,12,20,-8,SF,ARI,Home,8,-6,FALSE,49,University of Phoenix Stadium,FALSE,72,0,,indoor
12904,12/26/2020,2020,16,FALSE,DET,7,47,-40,TB,TB,Away,-40,-12,TRUE,55,Ford Field,FALSE,72,0,,indoor
12905,12/26/2020,2020,16,FALSE,LVR,25,26,-1,MIA,MIA,Away,-1,-2.5,FALSE,50,Allegiant Stadium,FALSE,72,0,,indoor
12906,12/27/2020,2020,16,FALSE,BAL,27,13,14,NYG,BAL,Home,-14,-9.5,TRUE,43.5,M&T Bank Stadium,FALSE,,,,
12907,12/27/2020,2020,16,FALSE,DAL,37,17,20,PHI,PHI,Away,20,-3,FALSE,50.5,AT&T Stadium,FALSE,72,0,,indoor
12908,12/27/2020,2020,16,FALSE,GB,40,14,26,TEN,GB,Home,-26,-3,TRUE,52.5,Lambeau Field,FALSE,,,,
12909,12/27/2020,2020,16,FALSE,HOU,31,37,-6,CIN,HOU,Home,6,-7.5,FALSE,46,NRG Stadium,FALSE,72,0,,indoor
12910,12/27/2020,2020,16,FALSE,JAX,17,41,-24,CHI,CHI,Away,-24,-9.5,TRUE,47,TIAA Bank Field,FALSE,,,,
12911,12/27/2020,2020,16,FALSE,KC,17,14,3,ATL,KC,Home,-3,-11,FALSE,54,Arrowhead Stadium,FALSE,,,,
12912,12/27/2020,2020,16,FALSE,LAC,19,16,3,DEN,LAC,Home,-3,-2,TRUE,47.5,SoFi Stadium,FALSE,72,0,,indoor
12913,12/27/2020,2020,16,FALSE,NYJ,23,16,7,CLE,CLE,Away,7,-6.5,FALSE,45,MetLife Stadium,FALSE,,,,
12914,12/27/2020,2020,16,FALSE,PIT,28,24,4,IND,IND,Away,4,-1,FALSE,42.5,Heinz Field,FALSE,,,,
12915,12/27/2020,2020,16,FALSE,SEA,20,9,11,LAR,SEA,Home,-11,-1.5,TRUE,48,CenturyLink Field,FALSE,,,,
12916,12/27/2020,2020,16,FALSE,WAS,13,20,-7,CAR,CAR,Away,-7,-1,TRUE,42,FedEx Field,FALSE,,,,
12917,12/28/2020,2020,16,FALSE,NE,9,38,-29,BUF,BUF,Away,-29,-7,TRUE,47,Gillette Stadium,FALSE,,,,
12918,1/3/2021,2020,17,FALSE,BUF,56,26,30,MIA,MIA,Away,30,-3,FALSE,42.5,New Era Field,FALSE,,,,
12919,1/3/2021,2020,17,FALSE,CAR,7,33,-26,NO,NO,Away,-26,-6,TRUE,46.5,Bank of America Stadium,FALSE,,,,
12920,1/3/2021,2020,17,FALSE,CHI,16,35,-19,GB,GB,Away,-19,-4.5,TRUE,48.5,Soldier Field,FALSE,,,,
12921,1/3/2021,2020,17,FALSE,CIN,3,38,-35,BAL,BAL,Away,-35,-13.5,TRUE,45,Paul Brown Stadium,FALSE,,,,
12922,1/3/2021,2020,17,FALSE,CLE,24,22,2,PIT,CLE,Home,-2,-10.5,FALSE,44.5,FirstEnergy Stadium,FALSE,,,,
12923,1/3/2021,2020,17,FALSE,DEN,31,32,-1,LVR,LVR,Away,-1,-2.5,FALSE,50.5,Sports Authority Field at Mile High,FALSE,,,,
12924,1/3/2021,2020,17,FALSE,DET,35,37,-2,MIN,MIN,Away,-2,-3,FALSE,53.5,Ford Field,FALSE,72,0,,indoor
12925,1/3/2021,2020,17,FALSE,HOU,38,41,-3,TEN,TEN,Away,-3,-7,FALSE,55.5,NRG Stadium,FALSE,72,0,,indoor
12926,1/3/2021,2020,17,FALSE,IND,28,14,14,JAX,IND,Home,-14,-15.5,FALSE,48,Lucas Oil Stadium,FALSE,72,0,,indoor
12927,1/3/2021,2020,17,FALSE,KC,21,38,-17,LAC,LAC,Away,-17,-6.5,TRUE,43,Arrowhead Stadium,FALSE,,,,
12928,1/3/2021,2020,17,FALSE,LAR,18,7,11,ARI,LAR,Home,-11,-1,TRUE,42,SoFi Stadium,FALSE,72,0,,indoor
12929,1/3/2021,2020,17,FALSE,NE,28,14,14,NYJ,NE,Home,-14,-3,TRUE,41,Gillette Stadium,FALSE,,,,
12930,1/3/2021,2020,17,FALSE,NYG,23,19,4,DAL,DAL,Away,4,-1.5,FALSE,43.5,MetLife Stadium,FALSE,,,,
12931,1/3/2021,2020,17,FALSE,PHI,14,20,-6,WAS,WAS,Away,-6,-6.5,FALSE,43.5,Lincoln Financial Field,FALSE,,,,
12932,1/3/2021,2020,17,FALSE,SF,23,26,-3,SEA,SEA,Away,-3,-7,FALSE,45,Levi's Stadium,FALSE,,,,
12933,1/3/2021,2020,17,FALSE,TB,44,27,17,ATL,TB,Home,-17,-7,TRUE,51,Raymond James Stadium,FALSE,,,,
12934,1/9/2021,2020,Wildcard,TRUE,BUF,27,24,3,IND,BUF,Home,-3,-7,FALSE,50.5,New Era Field,FALSE,34,6,59,
12935,1/9/2021,2020,Wildcard,TRUE,SEA,20,30,-10,LAR,SEA,Home,10,-3,FALSE,42.5,CenturyLink Field,FALSE,39,1,91,
12936,1/9/2021,2020,Wildcard,TRUE,WAS,23,31,-8,TB,TB,Away,-8,-10,FALSE,45,FedEx Field,FALSE,40,10,47,
12937,1/10/2021,2020,Wildcard,TRUE,NO,21,9,12,CHI,NO,Home,-12,-11,TRUE,48,Mercedes-Benz Superdome,FALSE,72,0,,indoor
12938,1/10/2021,2020,Wildcard,TRUE,PIT,37,48,-11,CLE,PIT,Home,11,-5.5,FALSE,47.5,Heinz Field,FALSE,34,1,72,
12939,1/10/2021,2020,Wildcard,TRUE,TEN,13,20,-7,BAL,BAL,Away,-7,-3.5,TRUE,53.5,Nissan Stadium,FALSE,33,1,63,
12940,1/16/2021,2020,Division,TRUE,BUF,17,3,14,BAL,BUF,Home,-14,-2.5,TRUE,49.5,New Era Field,FALSE,34,13,81,
12941,1/16/2021,2020,Division,TRUE,GB,32,18,14,LAR,GB,Home,-14,-7,TRUE,45,Lambeau Field,FALSE,35,13,69,
12942,1/17/2021,2020,Division,TRUE,KC,22,17,5,CLE,KC,Home,-5,-8,FALSE,56,Arrowhead Stadium,FALSE,40,13,62,
12943,1/17/2021,2020,Division,TRUE,NO,20,30,-10,TB,NO,Home,10,-2.5,FALSE,53,Mercedes-Benz Superdome,FALSE,72,0,,indoor
