,schedule_date,schedule_season,team_home,score_home,score_away,team_away,team_favorite_id,game_winner,home_team_won,spread_favorite,over_under_line,stadium,stadium_type,weather_temperature(°F),weather_wind_mph,weather_humidity(%)
1466,11/4/2018,2018,SEA,17,25,LAC,SEA,LAC,0,-1.0,48.0,CenturyLink Field,Outdoor,56.0,4.0,
1467,11/4/2018,2018,WAS,14,38,ATL,WAS,ATL,0,-1.5,46.5,FedEx Field,Outdoor,55.0,5.0,
1468,11/5/2018,2018,DAL,14,28,TEN,DAL,TEN,0,-4.5,40.5,AT&T Stadium,Indoor,72.0,0.0,
1469,11/8/2018,2018,PIT,52,21,CAR,PIT,PIT,1,-3.5,51.0,Heinz Field,Outdoor,40.0,4.0,
1470,11/11/2018,2018,CHI,34,22,DET,CHI,CHI,1,-7.5,44.5,Soldier Field,Outdoor,37.0,12.0,
1471,11/11/2018,2018,CIN,14,51,NO,NO,NO,0,-6.0,53.5,Paul Brown Stadium,Outdoor,39.0,6.0,
1472,11/11/2018,2018,CLE,28,16,ATL,ATL,CLE,1,-5.5,49.5,FirstEnergy Stadium,Outdoor,36.0,9.0,
1473,11/11/2018,2018,GB,31,12,MIA,GB,GB,1,-11.0,48.5,Lambeau Field,Outdoor,33.0,6.0,
1474,11/11/2018,2018,IND,29,26,JAX,IND,IND,1,-3.0,48.0,Lucas Oil Stadium,Indoor,72.0,0.0,
1475,11/11/2018,2018,KC,26,14,ARI,KC,KC,1,-16.5,49.5,Arrowhead Stadium,Outdoor,43.0,5.0,
1476,11/11/2018,2018,LAR,36,31,SEA,LAR,LAR,1,-10.0,51.0,Los Angeles Memorial Coliseum,Outdoor,75.0,1.0,
1477,11/11/2018,2018,NYJ,10,41,BUF,NYJ,BUF,0,-7.0,38.0,MetLife Stadium,Outdoor,46.0,10.0,
1478,11/11/2018,2018,LVR,6,20,LAC,LAC,LAC,0,-10.5,50.0,Oakland Coliseum,Outdoor,69.0,16.0,
1479,11/11/2018,2018,PHI,20,27,DAL,PHI,DAL,0,-7.5,45.5,Lincoln Financial Field,Outdoor,38.0,5.0,
1480,11/11/2018,2018,TB,3,16,WAS,TB,WAS,0,-3.5,51.0,Raymond James Stadium,Outdoor,82.0,3.0,
1481,11/11/2018,2018,TEN,34,10,NE,NE,TEN,1,-6.5,47.0,Nissan Stadium,Outdoor,46.0,4.0,
1482,11/12/2018,2018,SF,23,27,NYG,SF,NYG,0,-3.0,45.0,Levi's Stadium,Outdoor,62.0,0.0,
1483,11/15/2018,2018,SEA,27,24,GB,SEA,SEA,1,-3.0,49.0,CenturyLink Field,Outdoor,54.0,6.0,
1484,11/18/2018,2018,ARI,21,23,LVR,ARI,LVR,0,-4.5,41.0,University of Phoenix Stadium,Indoor,72.0,0.0,
1485,11/18/2018,2018,ATL,19,22,DAL,ATL,DAL,0,-3.5,50.0,Mercedes-Benz Stadium,Indoor,72.0,0.0,
1486,11/18/2018,2018,BAL,24,21,CIN,BAL,BAL,1,-6.5,44.0,M&T Bank Stadium,Outdoor,48.0,8.0,
1487,11/18/2018,2018,CHI,25,20,MIN,CHI,CHI,1,-2.5,44.0,Soldier Field,Outdoor,33.0,6.0,
1488,11/18/2018,2018,DET,20,19,CAR,CAR,DET,1,-4.0,48.0,Ford Field,Indoor,72.0,0.0,
1489,11/18/2018,2018,IND,38,10,TEN,IND,IND,1,-1.0,50.0,Lucas Oil Stadium,Indoor,72.0,0.0,
1490,11/18/2018,2018,JAX,16,20,PIT,PIT,PIT,0,-4.0,47.0,TIAA Bank Field,Outdoor,73.0,8.0,
1491,11/18/2018,2018,LAC,22,23,DEN,LAC,DEN,0,-7.5,46.5,StubHub Center,Outdoor,69.0,4.0,
1492,11/18/2018,2018,NO,48,7,PHI,NO,NO,1,-7.0,56.5,Mercedes-Benz Superdome,Indoor,72.0,0.0,
1493,11/18/2018,2018,NYG,38,35,TB,NYG,NYG,1,-3.0,53.5,MetLife Stadium,Outdoor,42.0,1.0,
1494,11/18/2018,2018,WAS,21,23,HOU,HOU,HOU,0,-3.0,40.5,FedEx Field,Outdoor,48.0,6.0,
1495,11/19/2018,2018,LAR,54,51,KC,LAR,LAR,1,-3.0,63.5,Los Angeles Memorial Coliseum,Outdoor,69.0,1.0,
1496,11/22/2018,2018,DAL,31,23,WAS,DAL,DAL,1,-7.0,40.0,AT&T Stadium,Indoor,72.0,0.0,
1497,11/22/2018,2018,DET,16,23,CHI,CHI,CHI,0,-3.0,43.0,Ford Field,Indoor,72.0,0.0,
1498,11/22/2018,2018,NO,31,17,ATL,NO,NO,1,-11.5,61.5,Mercedes-Benz Superdome,Indoor,72.0,0.0,
1499,11/25/2018,2018,BAL,34,17,LVR,BAL,BAL,1,-13.0,42.0,M&T Bank Stadium,Outdoor,60.0,7.0,
1500,11/25/2018,2018,BUF,24,21,JAX,JAX,BUF,1,-3.0,36.5,New Era Field,Outdoor,44.0,12.0,
1501,11/25/2018,2018,CAR,27,30,SEA,CAR,SEA,0,-3.0,46.5,Bank of America Stadium,Outdoor,57.0,1.0,
1502,11/25/2018,2018,CIN,20,35,CLE,CLE,CLE,0,-1.0,46.5,Paul Brown Stadium,Outdoor,44.0,4.0,
1503,11/25/2018,2018,DEN,24,17,PIT,PIT,DEN,1,-3.0,47.5,Sports Authority Field at Mile High,Outdoor,41.0,7.0,
1504,11/25/2018,2018,IND,27,24,MIA,IND,IND,1,-9.0,52.5,Lucas Oil Stadium,Indoor,72.0,0.0,
1505,11/25/2018,2018,LAC,45,10,ARI,LAC,LAC,1,-14.0,43.0,StubHub Center,Outdoor,74.0,3.0,
1506,11/25/2018,2018,MIN,24,17,GB,MIN,MIN,1,-3.5,48.0,U.S. Bank Stadium,Indoor,72.0,0.0,
1507,11/25/2018,2018,NYJ,13,27,NE,NE,NE,0,-13.0,46.5,MetLife Stadium,Outdoor,54.0,8.0,
1508,11/25/2018,2018,PHI,25,22,NYG,PHI,PHI,1,-4.5,49.0,Lincoln Financial Field,Outdoor,56.0,10.0,
1509,11/25/2018,2018,TB,27,9,SF,TB,TB,1,-1.5,54.5,Raymond James Stadium,Outdoor,77.0,7.0,
1510,11/26/2018,2018,HOU,34,17,TEN,HOU,HOU,1,-3.5,42.5,NRG Stadium,Indoor,72.0,0.0,
1511,11/29/2018,2018,DAL,13,10,NO,NO,DAL,1,-7.5,51.5,AT&T Stadium,Indoor,72.0,0.0,
1512,12/2/2018,2018,ATL,16,26,BAL,ATL,BAL,0,-2.5,46.5,Mercedes-Benz Stadium,Indoor,72.0,0.0,
1513,12/2/2018,2018,CIN,10,24,DEN,DEN,DEN,0,-4.0,45.0,Paul Brown Stadium,Outdoor,63.0,12.0,
1514,12/2/2018,2018,DET,16,30,LAR,LAR,LAR,0,-10.5,54.0,Ford Field,Indoor,72.0,0.0,
1515,12/2/2018,2018,GB,17,20,ARI,GB,ARI,0,-13.5,41.0,Lambeau Field,Outdoor,34.0,20.0,
1516,12/2/2018,2018,HOU,29,13,CLE,HOU,HOU,1,-5.0,47.5,NRG Stadium,Indoor,72.0,0.0,
1517,12/2/2018,2018,JAX,6,0,IND,IND,JAX,1,-4.0,45.5,TIAA Bank Field,Outdoor,78.0,13.0,
1518,12/2/2018,2018,MIA,21,17,BUF,MIA,MIA,1,-3.5,40.0,Hard Rock Stadium,Outdoor,86.0,15.0,
1519,12/2/2018,2018,NE,24,10,MIN,NE,NE,1,-6.0,49.5,Gillette Stadium,Outdoor,53.0,6.0,
1520,12/2/2018,2018,NYG,30,27,CHI,CHI,NYG,1,-4.0,44.0,MetLife Stadium,Outdoor,52.0,3.0,
1521,12/2/2018,2018,LVR,33,40,KC,KC,KC,0,-14.0,53.5,Oakland Coliseum,Outdoor,57.0,6.0,
1522,12/2/2018,2018,PIT,30,33,LAC,PIT,LAC,0,-3.0,52.5,Heinz Field,Outdoor,57.0,8.0,
1523,12/2/2018,2018,SEA,43,16,SF,SEA,SEA,1,-10.0,45.5,CenturyLink Field,Outdoor,45.0,2.0,
1524,12/2/2018,2018,TB,24,17,CAR,CAR,TB,1,-3.5,52.0,Raymond James Stadium,Outdoor,81.0,15.0,
1525,12/2/2018,2018,TEN,26,22,NYJ,TEN,TEN,1,-10.5,40.5,Nissan Stadium,Outdoor,70.0,13.0,
1526,12/3/2018,2018,PHI,28,13,WAS,PHI,PHI,1,-5.5,45.0,Lincoln Financial Field,Outdoor,36.0,15.0,
1527,12/6/2018,2018,TEN,30,9,JAX,TEN,TEN,1,-5.5,37.5,Nissan Stadium,Outdoor,44.0,5.0,
1528,12/9/2018,2018,ARI,3,17,DET,DET,DET,0,-2.5,40.5,University of Phoenix Stadium,Indoor,72.0,0.0,
1529,12/9/2018,2018,BUF,23,27,NYJ,BUF,NYJ,0,-4.5,37.0,New Era Field,Outdoor,31.0,12.0,
1530,12/9/2018,2018,CHI,15,6,LAR,LAR,CHI,1,-3.0,51.0,Soldier Field,Outdoor,29.0,4.0,
1531,12/9/2018,2018,CLE,26,20,CAR,CAR,CLE,1,-1.0,47.5,FirstEnergy Stadium,Outdoor,28.0,4.0,
1532,12/9/2018,2018,DAL,29,23,PHI,DAL,DAL,1,-3.5,45.5,AT&T Stadium,Indoor,72.0,0.0,
1533,12/9/2018,2018,GB,34,20,ATL,GB,GB,1,-4.0,50.5,Lambeau Field,Outdoor,25.0,10.0,
1534,12/9/2018,2018,HOU,21,24,IND,HOU,IND,0,-4.0,49.0,NRG Stadium,Indoor,72.0,0.0,
1535,12/9/2018,2018,KC,27,24,BAL,KC,KC,1,-6.5,48.5,Arrowhead Stadium,Outdoor,27.0,0.0,
1536,12/9/2018,2018,LAC,26,21,CIN,LAC,LAC,1,-17.0,48.5,StubHub Center,Outdoor,70.0,1.0,
1537,12/9/2018,2018,MIA,34,33,NE,NE,MIA,1,-9.5,49.5,Hard Rock Stadium,Outdoor,82.0,13.0,
1538,12/9/2018,2018,LVR,24,21,PIT,PIT,LVR,1,-10.5,51.0,Oakland Coliseum,Outdoor,55.0,8.0,
1539,12/9/2018,2018,SF,20,14,DEN,DEN,SF,1,-3.0,45.5,Levi's Stadium,Outdoor,54.0,3.0,
1540,12/9/2018,2018,TB,14,28,NO,NO,NO,0,-10.0,54.0,Raymond James Stadium,Outdoor,71.0,7.0,
1541,12/9/2018,2018,WAS,16,40,NYG,NYG,NYG,0,-3.0,40.5,FedEx Field,Outdoor,33.0,6.0,
1542,12/10/2018,2018,SEA,21,7,MIN,SEA,SEA,1,-3.0,45.5,CenturyLink Field,Outdoor,48.0,9.0,
1543,12/13/2018,2018,KC,28,29,LAC,KC,LAC,0,-3.5,54.0,Arrowhead Stadium,Outdoor,39.0,5.0,
1544,12/15/2018,2018,DEN,16,17,CLE,DEN,CLE,0,-1.0,47.0,Sports Authority Field at Mile High,Outdoor,46.0,0.0,
1545,12/15/2018,2018,NYJ,22,29,HOU,HOU,HOU,0,-7.0,44.0,MetLife Stadium,Outdoor,51.0,8.0,
1546,12/16/2018,2018,ATL,40,14,ARI,ATL,ATL,1,-10.0,43.5,Mercedes-Benz Stadium,Indoor,72.0,0.0,
1547,12/16/2018,2018,BAL,20,12,TB,BAL,BAL,1,-8.5,45.0,M&T Bank Stadium,Outdoor,43.0,10.0,
1548,12/16/2018,2018,BUF,14,13,DET,BUF,BUF,1,-2.5,40.0,New Era Field,Outdoor,39.0,7.0,
1549,12/16/2018,2018,CHI,24,17,GB,CHI,CHI,1,-5.5,46.5,Soldier Field,Outdoor,45.0,10.0,
1550,12/16/2018,2018,CIN,30,16,LVR,CIN,CIN,1,-3.0,46.0,Paul Brown Stadium,Outdoor,43.0,2.0,
1551,12/16/2018,2018,IND,23,0,DAL,IND,IND,1,-3.0,46.5,Lucas Oil Stadium,Indoor,72.0,0.0,
1552,12/16/2018,2018,JAX,13,16,WAS,JAX,WAS,0,-7.5,36.5,TIAA Bank Field,Outdoor,64.0,12.0,
1553,12/16/2018,2018,LAR,23,30,PHI,LAR,PHI,0,-13.5,52.5,Los Angeles Memorial Coliseum,Outdoor,60.0,5.0,
1554,12/16/2018,2018,MIN,41,17,MIA,MIN,MIN,1,-7.5,45.0,U.S. Bank Stadium,Indoor,72.0,0.0,
1555,12/16/2018,2018,NYG,0,17,TEN,TEN,TEN,0,-2.5,42.0,MetLife Stadium,Outdoor,40.0,6.0,
1556,12/16/2018,2018,PIT,17,10,NE,NE,PIT,1,-2.5,56.0,Heinz Field,Outdoor,42.0,5.0,
1557,12/16/2018,2018,SF,26,23,SEA,SEA,SF,1,-3.5,44.0,Levi's Stadium,Outdoor,61.0,11.0,
1558,12/17/2018,2018,CAR,9,12,NO,NO,NO,0,-6.0,50.5,Bank of America Stadium,Outdoor,48.0,3.0,
1559,12/22/2018,2018,LAC,10,22,BAL,LAC,BAL,0,-4.0,42.5,StubHub Center,Outdoor,60.0,5.0,
1560,12/22/2018,2018,TEN,25,16,WAS,TEN,TEN,1,-11.5,37.5,Nissan Stadium,Outdoor,51.0,9.0,
1561,12/23/2018,2018,ARI,9,31,LAR,LAR,LAR,0,-14.5,43.0,University of Phoenix Stadium,Indoor,72.0,0.0,
1562,12/23/2018,2018,CAR,10,24,ATL,ATL,ATL,0,-3.0,46.0,Bank of America Stadium,Outdoor,52.0,7.0,
1563,12/23/2018,2018,CLE,26,18,CIN,CLE,CLE,1,-10.0,44.0,FirstEnergy Stadium,Outdoor,37.0,9.0,
1564,12/23/2018,2018,DAL,27,20,TB,DAL,DAL,1,-7.5,48.0,AT&T Stadium,Indoor,72.0,0.0,
1565,12/23/2018,2018,DET,9,27,MIN,MIN,MIN,0,-6.5,42.5,Ford Field,Indoor,72.0,0.0,
1566,12/23/2018,2018,IND,28,27,NYG,IND,IND,1,-10.0,48.5,Lucas Oil Stadium,Indoor,72.0,0.0,
1567,12/23/2018,2018,MIA,7,17,JAX,MIA,JAX,0,-3.0,39.5,Hard Rock Stadium,Outdoor,73.0,9.0,
1568,12/23/2018,2018,NE,24,12,BUF,NE,NE,1,-13.5,45.0,Gillette Stadium,Outdoor,40.0,12.0,
1569,12/23/2018,2018,NO,31,28,PIT,NO,NO,1,-6.5,53.0,Mercedes-Benz Superdome,Indoor,72.0,0.0,
1570,12/23/2018,2018,NYJ,38,44,GB,GB,GB,0,-3.0,47.5,MetLife Stadium,Outdoor,43.0,8.0,
1571,12/23/2018,2018,PHI,32,30,HOU,PHI,PHI,1,-1.0,46.5,Lincoln Financial Field,Outdoor,44.0,5.0,
1572,12/23/2018,2018,SF,9,14,CHI,CHI,CHI,0,-4.0,44.0,Levi's Stadium,Outdoor,50.0,5.0,
1573,12/23/2018,2018,SEA,38,31,KC,KC,SEA,1,-1.0,54.5,CenturyLink Field,Outdoor,43.0,8.0,
1574,12/24/2018,2018,LVR,27,14,DEN,DEN,LVR,1,-2.5,42.5,Oakland Coliseum,Outdoor,58.0,14.0,
1575,12/30/2018,2018,BAL,26,24,CLE,BAL,BAL,1,-7.0,41.0,M&T Bank Stadium,Outdoor,48.0,2.0,
1576,12/30/2018,2018,BUF,42,17,MIA,BUF,BUF,1,-5.5,39.5,New Era Field,Outdoor,33.0,9.0,
1577,12/30/2018,2018,DEN,9,23,LAC,LAC,LAC,0,-7.0,43.5,Sports Authority Field at Mile High,Outdoor,51.0,6.0,
1578,12/30/2018,2018,GB,0,31,DET,GB,DET,0,-7.5,44.5,Lambeau Field,Outdoor,26.0,15.0,
1579,12/30/2018,2018,HOU,20,3,JAX,HOU,HOU,1,-7.0,39.5,NRG Stadium,Indoor,72.0,0.0,
1580,12/30/2018,2018,KC,35,3,LVR,KC,KC,1,-14.5,52.5,Arrowhead Stadium,Outdoor,45.0,15.0,
1581,12/30/2018,2018,LAR,48,32,SF,LAR,LAR,1,-10.5,49.5,Los Angeles Memorial Coliseum,Outdoor,65.0,3.0,
1582,12/30/2018,2018,MIN,10,24,CHI,MIN,CHI,0,-6.0,40.5,U.S. Bank Stadium,Indoor,72.0,0.0,
1583,12/30/2018,2018,NE,38,3,NYJ,NE,NE,1,-14.5,46.5,Gillette Stadium,Outdoor,33.0,2.0,
1584,12/30/2018,2018,NO,14,33,CAR,NO,CAR,0,-8.0,42.0,Mercedes-Benz Superdome,Indoor,72.0,0.0,
1585,12/30/2018,2018,NYG,35,36,DAL,NYG,DAL,0,-7.5,38.5,MetLife Stadium,Outdoor,37.0,2.0,
1586,12/30/2018,2018,PIT,16,13,CIN,PIT,PIT,1,-14.0,45.0,Heinz Field,Outdoor,42.0,9.0,
1587,12/30/2018,2018,SEA,27,24,ARI,SEA,SEA,1,-14.0,39.5,CenturyLink Field,Outdoor,45.0,5.0,
1588,12/30/2018,2018,TB,32,34,ATL,ATL,ATL,0,-2.5,51.5,Raymond James Stadium,Outdoor,80.0,5.0,
1589,12/30/2018,2018,TEN,17,33,IND,IND,IND,0,-5.5,42.5,Nissan Stadium,Outdoor,53.0,4.0,
1590,12/30/2018,2018,WAS,0,24,PHI,PHI,PHI,0,-6.0,42.5,FedEx Field,Outdoor,46.0,3.0,
1591,1/5/2019,2018,DAL,24,22,SEA,DAL,DAL,1,-2.5,43.0,AT&T Stadium,Indoor,72.0,0.0,
1592,1/5/2019,2018,HOU,7,21,IND,HOU,IND,0,-2.0,48.5,NRG Stadium,Indoor,72.0,0.0,
1593,1/6/2019,2018,BAL,17,23,LAC,BAL,LAC,0,-3.0,43.0,M&T Bank Stadium,Outdoor,52.0,12.0,
1594,1/6/2019,2018,CHI,15,16,PHI,CHI,PHI,0,-6.5,41.5,Soldier Field,Outdoor,39.0,12.0,
1595,1/12/2019,2018,KC,31,13,IND,KC,KC,1,-4.0,54.0,Arrowhead Stadium,Outdoor,32.0,13.0,
1596,1/12/2019,2018,LAR,30,22,DAL,LAR,LAR,1,-7.5,48.0,Los Angeles Memorial Coliseum,Outdoor,57.0,1.0,
1597,1/13/2019,2018,NE,41,28,LAC,NE,NE,1,-3.5,47.5,Gillette Stadium,Outdoor,26.0,3.0,
1598,1/13/2019,2018,NO,20,14,PHI,NO,NO,1,-8.5,52.0,Mercedes-Benz Superdome,Indoor,72.0,0.0,
1599,1/20/2019,2018,KC,31,37,NE,KC,NE,0,-3.0,56.0,Arrowhead Stadium,Outdoor,19.0,14.0,
1600,1/20/2019,2018,NO,23,26,LAR,NO,LAR,0,-3.0,55.5,Mercedes-Benz Superdome,Indoor,72.0,0.0,
1601,2/3/2019,2018,LAR,3,13,NE,NE,NE,0,-2.0,55.5,Mercedes-Benz Stadium,Indoor,72.0,0.0,
1602,9/5/2019,2019,CHI,3,10,GB,CHI,GB,0,-3.0,46.5,Soldier Field,Outdoor,,,
1603,9/8/2019,2019,ARI,27,27,DET,DET,DET,0,-3.0,45.5,University of Phoenix Stadium,Indoor,72.0,0.0,
1604,9/8/2019,2019,CAR,27,30,LAR,LAR,LAR,0,-2.0,49.5,Bank of America Stadium,Outdoor,,,
1605,9/8/2019,2019,CLE,13,43,TEN,CLE,TEN,0,-5.5,44.0,FirstEnergy Stadium,Outdoor,,,
1606,9/8/2019,2019,DAL,35,17,NYG,DAL,DAL,1,-7.0,44.0,AT&T Stadium,Indoor,72.0,0.0,
1607,9/8/2019,2019,JAX,26,40,KC,KC,KC,0,-3.5,49.0,TIAA Bank Field,Outdoor,,,
1608,9/8/2019,2019,LAC,30,24,IND,LAC,LAC,1,-6.0,44.5,Dignity Health Sports Park,Outdoor,,,
1609,9/8/2019,2019,MIA,10,59,BAL,BAL,BAL,0,-7.0,40.5,Hard Rock Stadium,Outdoor,,,
1610,9/8/2019,2019,MIN,28,12,ATL,MIN,MIN,1,-3.5,47.0,U.S. Bank Stadium,Indoor,72.0,0.0,
1611,9/8/2019,2019,NE,33,3,PIT,NE,NE,1,-5.5,49.0,Gillette Stadium,Outdoor,,,
1612,9/8/2019,2019,NYJ,16,17,BUF,NYJ,BUF,0,-2.5,41.0,MetLife Stadium,Outdoor,,,
1613,9/8/2019,2019,PHI,32,27,WAS,PHI,PHI,1,-10.0,44.5,Lincoln Financial Field,Outdoor,,,
1614,9/8/2019,2019,SEA,21,20,CIN,SEA,SEA,1,-9.0,44.0,CenturyLink Field,Outdoor,,,
1615,9/8/2019,2019,TB,17,31,SF,TB,SF,0,-1.0,51.0,Raymond James Stadium,Outdoor,,,
1616,9/9/2019,2019,NO,30,28,HOU,NO,NO,1,-6.5,51.5,Mercedes-Benz Superdome,Indoor,72.0,0.0,
1617,9/9/2019,2019,LVR,24,16,DEN,DEN,LVR,1,-3.0,42.5,Oakland Coliseum,Outdoor,,,
1618,9/12/2019,2019,CAR,14,20,TB,CAR,TB,0,-6.5,48.0,Bank of America Stadium,Outdoor,,,
1619,9/15/2019,2019,ATL,24,20,PHI,PHI,ATL,1,-1.0,53.0,Mercedes-Benz Stadium,Indoor,72.0,0.0,
1620,9/15/2019,2019,BAL,23,17,ARI,BAL,BAL,1,-13.0,45.5,M&T Bank Stadium,Outdoor,,,
1621,9/15/2019,2019,CIN,17,41,SF,CIN,SF,0,-1.0,46.0,Paul Brown Stadium,Outdoor,,,
1622,9/15/2019,2019,DEN,14,16,CHI,CHI,CHI,0,-3.0,40.5,Sports Authority Field at Mile High,Outdoor,,,
1623,9/15/2019,2019,DET,13,10,LAC,LAC,DET,1,-1.0,46.5,Ford Field,Indoor,72.0,0.0,
1624,9/15/2019,2019,GB,21,16,MIN,GB,GB,1,-3.0,43.0,Lambeau Field,Outdoor,,,
1625,9/15/2019,2019,HOU,13,12,JAX,HOU,HOU,1,-7.0,43.0,NRG Stadium,Indoor,72.0,0.0,
1626,9/15/2019,2019,LAR,27,9,NO,LAR,LAR,1,-2.0,52.0,Los Angeles Memorial Coliseum,Outdoor,,,
1627,9/15/2019,2019,MIA,0,43,NE,NE,NE,0,-18.0,48.5,Hard Rock Stadium,Outdoor,,,
1628,9/15/2019,2019,NYG,14,28,BUF,BUF,BUF,0,-1.0,44.5,MetLife Stadium,Outdoor,,,
1629,9/15/2019,2019,LVR,10,28,KC,KC,KC,0,-7.0,53.0,Oakland Coliseum,Outdoor,,,
1630,9/15/2019,2019,PIT,26,28,SEA,PIT,SEA,0,-4.0,47.0,Heinz Field,Outdoor,,,
1631,9/15/2019,2019,TEN,17,19,IND,TEN,IND,0,-3.5,43.5,Nissan Stadium,Outdoor,,,
1632,9/15/2019,2019,WAS,21,31,DAL,DAL,DAL,0,-6.0,46.0,FedEx Field,Outdoor,,,
1633,9/16/2019,2019,NYJ,3,23,CLE,CLE,CLE,0,-6.5,45.0,MetLife Stadium,Outdoor,,,
1634,9/19/2019,2019,JAX,20,7,TEN,TEN,JAX,1,-2.0,38.0,TIAA Bank Field,Outdoor,,,
1635,9/22/2019,2019,ARI,20,38,CAR,ARI,CAR,0,-2.5,45.5,University of Phoenix Stadium,Indoor,72.0,0.0,
1636,9/22/2019,2019,BUF,21,17,CIN,BUF,BUF,1,-6.0,43.5,New Era Field,Outdoor,,,
1637,9/22/2019,2019,CLE,13,20,LAR,LAR,LAR,0,-4.0,48.0,FirstEnergy Stadium,Outdoor,,,
1638,9/22/2019,2019,DAL,31,6,MIA,DAL,DAL,1,-21.5,46.5,AT&T Stadium,Indoor,72.0,0.0,
1639,9/22/2019,2019,GB,27,16,DEN,GB,GB,1,-7.0,41.5,Lambeau Field,Outdoor,,,
1640,9/22/2019,2019,IND,27,24,ATL,IND,IND,1,-1.5,48.0,Lucas Oil Stadium,Indoor,72.0,0.0,
1641,9/22/2019,2019,KC,33,28,BAL,KC,KC,1,-5.0,52.0,Arrowhead Stadium,Outdoor,,,
1642,9/22/2019,2019,LAC,20,27,HOU,LAC,HOU,0,-3.0,49.0,Dignity Health Sports Park,Outdoor,,,
1643,9/22/2019,2019,MIN,34,14,LVR,MIN,MIN,1,-9.0,43.5,U.S. Bank Stadium,Indoor,72.0,0.0,
1644,9/22/2019,2019,NE,30,14,NYJ,NE,NE,1,-21.0,43.0,Gillette Stadium,Outdoor,,,
1645,9/22/2019,2019,PHI,24,27,DET,PHI,DET,0,-4.0,45.0,Lincoln Financial Field,Outdoor,,,
1646,9/22/2019,2019,SF,24,20,PIT,SF,SF,1,-6.0,44.5,Levi's Stadium,Outdoor,,,
1647,9/22/2019,2019,SEA,27,33,NO,SEA,NO,0,-5.0,44.0,CenturyLink Field,Outdoor,,,
1648,9/22/2019,2019,TB,31,32,NYG,TB,NYG,0,-5.0,48.0,Raymond James Stadium,Outdoor,,,
1649,9/23/2019,2019,WAS,15,31,CHI,CHI,CHI,0,-5.0,41.0,FedEx Field,Outdoor,,,
1650,9/26/2019,2019,GB,27,34,PHI,GB,PHI,0,-3.5,46.5,Lambeau Field,Outdoor,,,
1651,9/29/2019,2019,ARI,10,27,SEA,SEA,SEA,0,-5.5,48.5,University of Phoenix Stadium,Indoor,72.0,0.0,
1652,9/29/2019,2019,ATL,10,24,TEN,ATL,TEN,0,-3.5,46.5,Mercedes-Benz Stadium,Indoor,72.0,0.0,
1653,9/29/2019,2019,BAL,25,40,CLE,BAL,CLE,0,-7.0,47.5,M&T Bank Stadium,Outdoor,,,
1654,9/29/2019,2019,BUF,10,16,NE,NE,NE,0,-7.0,41.5,New Era Field,Outdoor,,,
1655,9/29/2019,2019,CHI,16,6,MIN,CHI,CHI,1,-1.0,38.5,Soldier Field,Outdoor,,,
1656,9/29/2019,2019,DEN,24,26,JAX,DEN,JAX,0,-2.5,37.5,Sports Authority Field at Mile High,Outdoor,,,
1657,9/29/2019,2019,DET,30,34,KC,KC,KC,0,-7.0,54.5,Ford Field,Indoor,72.0,0.0,
1658,9/29/2019,2019,HOU,10,16,CAR,HOU,CAR,0,-5.0,47.5,NRG Stadium,Indoor,72.0,0.0,
1659,9/29/2019,2019,IND,24,31,LVR,IND,LVR,0,-6.0,46.5,Lucas Oil Stadium,Indoor,72.0,0.0,
1660,9/29/2019,2019,LAR,40,55,TB,LAR,TB,0,-9.0,48.5,Los Angeles Memorial Coliseum,Outdoor,,,
1661,9/29/2019,2019,MIA,10,30,LAC,LAC,LAC,0,-15.0,43.5,Hard Rock Stadium,Outdoor,,,
1662,9/29/2019,2019,NO,12,10,DAL,DAL,NO,1,-2.5,47.0,Mercedes-Benz Superdome,Indoor,72.0,0.0,
1663,9/29/2019,2019,NYG,24,3,WAS,NYG,NYG,1,-3.0,48.0,MetLife Stadium,Outdoor,,,
1664,9/30/2019,2019,PIT,27,3,CIN,PIT,PIT,1,-3.5,45.0,Heinz Field,Outdoor,,,
1665,10/3/2019,2019,SEA,30,29,LAR,SEA,SEA,1,-1.5,48.5,CenturyLink Field,Outdoor,,,
1666,10/6/2019,2019,CAR,34,27,JAX,CAR,CAR,1,-3.0,40.5,Bank of America Stadium,Outdoor,,,
1667,10/6/2019,2019,CIN,23,26,ARI,CIN,ARI,0,-3.0,46.5,Paul Brown Stadium,Outdoor,,,
1668,10/6/2019,2019,DAL,24,34,GB,DAL,GB,0,-3.0,46.5,AT&T Stadium,Indoor,72.0,0.0,
1669,10/6/2019,2019,HOU,53,32,ATL,HOU,HOU,1,-4.0,49.0,NRG Stadium,Indoor,72.0,0.0,
1670,10/6/2019,2019,KC,13,19,IND,KC,IND,0,-10.5,55.5,Arrowhead Stadium,Outdoor,,,
1671,10/6/2019,2019,LAC,13,20,DEN,LAC,DEN,0,-4.5,45.5,Dignity Health Sports Park,Outdoor,,,
1672,10/6/2019,2019,NO,31,24,TB,NO,NO,1,-3.0,46.5,Mercedes-Benz Superdome,Indoor,72.0,0.0,
1673,10/6/2019,2019,NYG,10,28,MIN,MIN,MIN,0,-5.5,43.5,MetLife Stadium,Outdoor,,,
1674,10/6/2019,2019,LVR,24,21,CHI,CHI,LVR,1,-6.5,39.5,Tottenham Hotspur Stadium,Outdoor,,,
